isin,company_name,type,nse_symbol,bse_script_code,open_date,close_date,listing_date,issue_price,issue_amount_cr,pricing_method,listing_at,lead_manager,year,cohort,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,sub_total_x_src,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_fin_year,pre_ipo_years_available,pat_yr3_src,market_maker,market_maker_src,fresh_issue_cr,fresh_issue_cr_src,ofs_cr,ofs_cr_src,ofs_pct,ofs_pct_src,anchor_allocation_cr,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr,issue_size_cr_src
INE900K01012,Aster Silicates Ltd.,MB,SHRIASTER,533219.0,2010-06-24,2010-06-28,2010-07-28,118.0,53.1,Bookbuilding,"BSE, NSE",Saffron Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,127.7,chittorgarh,225.0,chittorgarh,123.5,chittorgarh,199.1,chittorgarh,Expansion of Manufacturing facilities | Additional Working Capital Requirements | Public Issue expenses,chittorgarh,53.0,chittorgarh
INE618H01016,Parabolic Drugs Ltd.,MB,PARABDRUGS,533211.0,2010-06-14,2010-06-17,2010-07-01,75.0,200.0,Bookbuilding,"BSE, NSE",ICICI Securities,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,chittorgarh,15.0,chittorgarh,7.5,chittorgarh,,,76.0,chittorgarh,79.0,chittorgarh,63.0,chittorgarh,64.8,chittorgarh,Multi-purpose block III at Derabassi | Sterile cephalosporin plant at Derabassi | Establishment of Chachrauli plant | Investment in our Subsidiary; | Repayment / prepayment of identified loan facilities | General corporate purposes,chittorgarh,200.0,chittorgarh
INE028L21018,Standard Chartered PLC IDRS,MB,STAN,580001.0,2010-05-25,2010-05-28,2010-06-11,104.0,0.0,Bookbuilding,"BSE, NSE",BOFA Securities,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,chittorgarh,108.0,chittorgarh,100.6,chittorgarh,103.05,chittorgarh,"To provide Indian investors with an opportunity to invest in the Company and participate in its growth. The Company has been established in India for many years, is committed to India’s future and believes that India will remain a growing and key market | Estimated Issue expenses | Total",chittorgarh,,
INE099J01015,Jaypee Infratech Ltd.,MB,JPINFRATEC,533207.0,2010-04-29,2010-05-04,2010-05-21,102.0,2257.61,Bookbuilding,"BSE, NSE",Axis Bank,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,chittorgarh,608.0,chittorgarh,26.9,chittorgarh,,,93.0,chittorgarh,98.5,chittorgarh,90.0,chittorgarh,91.3,chittorgarh,to partially finance the Yamuna Expressway Project | general corporate purposes | Total,chittorgarh,2258.0,chittorgarh
INE002L01015,SJVN Ltd.,MB,SJVN,533206.0,2010-04-29,2010-05-03,2010-05-20,26.0,1062.74,Bookbuilding,"BSE, NSE",IDBI Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,chittorgarh,100.0,chittorgarh,,,28.0,chittorgarh,28.0,chittorgarh,24.15,chittorgarh,25.05,chittorgarh,To achieve the benefits of listing on the Stock Exchanges,chittorgarh,1063.0,chittorgarh
INE087J01028,Mandhana Industries Ltd.,MB,GBGLOBAL,533204.0,2010-04-27,2010-04-29,2010-05-19,130.0,107.9,Bookbuilding,"BSE, NSE",Axis Bank,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,132.7,chittorgarh,139.15,chittorgarh,130.0,chittorgarh,133.65,chittorgarh,"Setting up of new garment manufacturing facility at MIDC, Tarapur Maharashtra | Expansion of yarn dyeing and weaving facility at MIDC, Tarapur, in the State of Maharashtra | Margin Money for Working Capital | General Corporate Purpose | Meeting issue expenses",chittorgarh,108.0,chittorgarh
INE747K01017,Tarapur Transformers Ltd.,MB,TARAPUR,533203.0,2010-04-26,2010-04-28,2010-05-18,75.0,63.75,Bookbuilding,"BSE, NSE",Comfort Securities,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,75.0,chittorgarh,97.5,chittorgarh,54.1,chittorgarh,56.9,chittorgarh,Expansion and Modernization of the Pali Unit | To part-finance incremental working capital requirement | To part-finance the acquisition of business | To part –finance the marketing and corporate branding expenses | To part –finance the general corporate Expense | To meet the expenses of the Issue,chittorgarh,64.0,chittorgarh
INE639K01016,Nitesh Estates Ltd.,MB,NITESHEST,533202.0,2010-04-23,2010-04-27,2010-05-13,54.0,405.0,Bookbuilding,"BSE, NSE",Axis Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,50.0,chittorgarh,55.0,chittorgarh,48.05,chittorgarh,50.95,chittorgarh,"Acquire joint development rights by the Company | Fund the existing Subsidiaries and the Associate company, for repayment/prepayment of loans, redemption of debentures, finance Ongoing Projects and finance the acquisition of joint development rights | Repay certain loans of the Company | Fund the expenditure for general corporate purposes",chittorgarh,405.0,chittorgarh
INE502K01016,Talwalkars Better value Fitness Ltd.,MB,TALWALKARS,533200.0,2010-04-21,2010-04-23,2010-05-10,128.0,77.44,Bookbuilding,"BSE, NSE",IIFL Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,138.0,chittorgarh,167.7,chittorgarh,132.0,chittorgarh,162.6,chittorgarh,Setting up of additional health clubs | Repayment of unsecured loans | Meeting Issue related expenses,chittorgarh,77.0,chittorgarh
INE516K01024,Goenka Diamond & Jewels Ltd.,MB,GOENKA,533189.0,2010-03-23,2010-03-26,2010-04-16,135.0,126.51,Bookbuilding,"BSE, NSE",SBICAP,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,130.0,chittorgarh,141.35,chittorgarh,92.35,chittorgarh,127.85,chittorgarh,Establishment of G WILD Stores | Establishment of CERES Stores | Working capital requirement for jewellery business | Establishment of jewellery manufacturing facility | Establishment of diamond processing facility | Investment in the Subsidiary | General corporate purposes,chittorgarh,127.0,chittorgarh
INE566K01011,Intrasoft Technologies Ltd.,MB,ISFT,533181.0,2010-03-23,2010-03-26,2010-04-12,145.0,53.65,Bookbuilding,BSE,Anand Rathi Advisors,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,140.0,chittorgarh,167.15,chittorgarh,123.3,chittorgarh,159.35,chittorgarh,Branding and Promotion | Purchasing a corporate office at Kolkata | Investment in technology infrastructure | General corporate purposes,chittorgarh,54.0,chittorgarh
INE553K01019,Shree Ganesh Jewellery House Ltd.,MB,SGJHL,533180.0,2010-03-19,2010-03-23,2010-04-09,260.0,371.02,Bookbuilding,"BSE, NSE",Axis Bank,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,chittorgarh,55.0,chittorgarh,14.8,chittorgarh,,,258.85,chittorgarh,258.85,chittorgarh,160.65,chittorgarh,163.25,chittorgarh,"Setting up a manufacturing unit at Mondalpara, West Bengal for the manufacture of plain and studded gold jewellery with an annual installed capacity of 450 kgs of gold, two units for the manufacture of machine made Italian jewellery with an annual installed capacity of 1,500 kgs of gold and a facility for the manufacture of bangles with an annual installed capacity of 600 kgs of gold (“Mondalpara Project”). | Setting up a new manufacturing unit at Domjur, West Bengal with an annual installed capacity of 2,000 kgs of diamond studded jewellery alongwith an electroforming plant with an annual installed capacity of 2,250 kgs of gold and a gold refinery plant with an annual installed capacity of 1,000 kgs of gold (“Domjur Project”). | Expansion of manufacturing facility at Manikanchan SEZ | Setting up of retail outlets and marketing cost | To meet the working capital requirement | General Corporate Purposes | To meet the issue expenses",chittorgarh,371.0,chittorgarh
INE262H01021,Persistent Systems Ltd.,MB,PERSISTENT,533179.0,2010-03-17,2010-03-19,2010-04-06,310.0,168.01,Bookbuilding,"BSE, NSE",Axis Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,chittorgarh,40.0,chittorgarh,23.8,chittorgarh,,,400.0,chittorgarh,448.0,chittorgarh,386.0,chittorgarh,408.0,chittorgarh,Establishment of development facilities. | Capitalise our Subsidiaries for establishing development facilities. | Procuring hardware. | Fund expenditure for general corporate purposes.,chittorgarh,168.0,chittorgarh
INE495J01015,Pradip Overseas Ltd.,MB,PRADIP,533178.0,2010-03-11,2010-03-15,2010-04-05,110.0,116.6,Bookbuilding,"BSE, NSE",Anand Rathi Advisors,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,120.0,chittorgarh,123.0,chittorgarh,102.3,chittorgarh,107.15,chittorgarh,To part finance the setting up the Proposed Manufacturing Facility within the Proposed Textile SEZ | To part finance the incremental margin money requirement for working capital,chittorgarh,117.0,chittorgarh
INE975G01012,IL&FS Transportation Networks Ltd.,MB,IL&FSTRANS,533177.0,2010-03-11,2010-03-15,2010-03-30,258.0,700.0,Bookbuilding,"BSE, NSE",Axis Capital,2010,2006-2019,,,,,,189.0,362.0,1225.0,87.0,173.0,146.0,51.0,95.0,29.0,,,,1075.0,1649.0,1889.0,2065.0,3587.0,3688.0,33.0,206.0,18.0,738.0,915.0,886.0,1225.0,29.0,2.37,3.27,2.13,Mar 2009,3.0,screener,,,590.0,chittorgarh,110.0,chittorgarh,15.7,chittorgarh,,,287.0,chittorgarh,295.0,chittorgarh,270.1,chittorgarh,273.75,chittorgarh,Funding pre-payment and repayment of a portion of debt availed by the Company; | General corporate purposes,chittorgarh,700.0,chittorgarh
INE584A01023,NMDC Ltd. FPO,MB,NMDC,526371.0,2010-03-10,2010-03-12,2010-03-30,300.0,9930.45,Bookbuilding,"BSE, NSE",Citigroup Global,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9930.0,chittorgarh,100.0,chittorgarh,,,286.0,chittorgarh,300.3,chittorgarh,286.0,chittorgarh,294.65,chittorgarh,The Company shall not receive any proceeds of this Offer and all the proceeds shall be received by the Selling Shareholder,chittorgarh,9930.0,chittorgarh
INE656K01010,DQ Entertainment (International) Ltd.,MB,DQE,533176.0,2010-03-08,2010-03-10,2010-03-29,80.0,128.26,Bookbuilding,BSE,SBICAP,2010,2006-2019,,,,,,,,150.0,,,53.0,,,16.0,,,,,,37.0,,,219.0,,,8.0,,,146.0,150.0,16.0,10.67,10.96,0.25,Mar 2009,1.0,screener,,,128.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,135.0,chittorgarh,140.0,chittorgarh,106.55,chittorgarh,108.55,chittorgarh,"Investment in co-production agreements, focusing on IP content creation | Development of office premises and production facilities; development of infrastructure and additional facilities at the SEZ Unit, Kokapet Village, Rangareddy District, Andhra Pradesh | Investment in the subsidiary, DQ Entertainment(Ireland) Limited; and | General corporate purposes",chittorgarh,128.0,chittorgarh
INE695A01019,United Bank of India,MB,UNITEDBNK,533171.0,2010-02-23,2010-02-25,2010-03-18,66.0,325.15,Bookbuilding,"BSE, NSE",Edelweiss Financial,2010,2006-2019,,,,,,,3557.0,4312.0,,2416.0,2911.0,,145.0,185.0,,,,,,,,,,,1259.0,242.0,,,,4312.0,185.0,4.29,,,Mar 2009,2.0,screener,,,325.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,77.0,chittorgarh,77.0,chittorgarh,68.1,chittorgarh,68.8,chittorgarh,"Augment our capital base to meet the future capital requirements arising out of the implementation of the Basel II standards and the growth in our assets, primarily our loan and investment portfolio due to the growth of the Indian economy | General Corporate Purposes | Issue expenses",chittorgarh,325.0,chittorgarh
INE949H01023,Man Infraconstruction Ltd.,MB,MANINFRA,533169.0,2010-02-18,2010-02-22,2010-03-11,252.0,141.76,Bookbuilding,"BSE, NSE",Edelweiss Financial,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,335.0,chittorgarh,374.9,chittorgarh,335.0,chittorgarh,348.25,chittorgarh,Purchase of Capital Equipments | General Corporate Purposes | Total,chittorgarh,142.0,chittorgarh
INE141K01013,Texmo Pipes & Products Ltd.,MB,TEXMOPIPES,533164.0,2010-02-16,2010-02-19,2010-03-10,90.0,45.0,Bookbuilding,"BSE, NSE",Almondz Global,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,101.5,chittorgarh,140.7,chittorgarh,101.5,chittorgarh,137.25,chittorgarh,Expansion of product range; | Setting up manufacturing facilities for injection mouldings/fittings and woven sacks | Meeting long term working capital requirements; | General corporate purposes; and | Issue expenses,chittorgarh,45.0,chittorgarh
INE982F01036,Hathway Cable & Datacom Ltd.,MB,HATHWAY,533162.0,2010-02-09,2010-02-11,2010-02-25,240.0,666.0,Bookbuilding,"BSE, NSE",Kotak Mahindra Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,chittorgarh,186.0,chittorgarh,27.9,chittorgarh,,,246.0,chittorgarh,246.0,chittorgarh,206.2,chittorgarh,207.8,chittorgarh,"Acquisition of Customers | Investment in the development of our digital capital expenditure, services and set top boxes | Investment in the 83 747 830 40 development of our broadband infrastructure, capital expenditure and services* | Repayment of loans",chittorgarh,666.0,chittorgarh
INE267I01010,ARSS Infrastructure Projects Ltd.,MB,ARSSINFRA,533163.0,2010-02-08,2010-02-11,2010-03-03,450.0,103.02,Bookbuilding,"BSE, NSE",IDBI Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,640.0,chittorgarh,754.7,chittorgarh,640.0,chittorgarh,736.3,chittorgarh,Investment in joint ventures. | Funding long term working capital requirements | General corporate purpose | Public issue expenses,chittorgarh,103.0,chittorgarh
INE733E01010,NTPC Ltd. FPO,MB,NTPC,532555.0,2010-02-03,2010-02-05,2010-03-18,202.0,8480.1,Bookbuilding,"BSE, NSE",Citigroup Global,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8480.0,chittorgarh,100.0,chittorgarh,,,200.65,chittorgarh,203.8,chittorgarh,200.0,chittorgarh,203.0,chittorgarh,,,8480.0,chittorgarh
INE753K01015,Emmbi Polyarns Ltd.,MB,EMMBI,533161.0,2010-02-01,2010-02-03,2010-02-24,45.0,38.96,Bookbuilding,"BSE, NSE",Keynote Financial,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,45.5,chittorgarh,48.35,chittorgarh,26.5,chittorgarh,28.65,chittorgarh,"Expansion in the present facility to increase the present installed capacity from 5,000 MTPA to 17,800 MTPA - Purchase of Land | Building | Plant and Machinery | Electrification and Plumbing | Contingencies | To meet the expenses towards Market Development. | Meet the working capital requirements of the Company | Meet the issue expenses",chittorgarh,39.0,chittorgarh
INE879I01012,D B Realty Ltd.,MB,DBREALTY,533160.0,2010-01-29,2010-02-02,2010-02-24,468.0,1500.0,Bookbuilding,"BSE, NSE",Axis Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,430.0,chittorgarh,466.2,chittorgarh,412.5,chittorgarh,455.4,chittorgarh,Construction and development cost for certain of our projects | Pre-payment of loan from IDFC | General corporate purposes,chittorgarh,1500.0,chittorgarh
INE893I01013,Vascon Engineers Ltd.,MB,VASCONEQ,533156.0,2010-01-27,2010-01-29,2010-02-15,165.0,178.2,Bookbuilding,"BSE, NSE",Axis Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,170.0,chittorgarh,173.45,chittorgarh,144.0,chittorgarh,147.2,chittorgarh,Construction of our EPC contracts and real estate development project | Repayment of debt | General corporate purposes,chittorgarh,178.0,chittorgarh
INE602K01014,Syncom Healthcare Ltd.,MB,SYNCOM,533157.0,2010-01-27,2010-01-29,2010-02-15,75.0,56.25,Bookbuilding,"BSE, NSE",Chartered Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,88.0,chittorgarh,107.25,chittorgarh,85.8,chittorgarh,87.85,chittorgarh,To set up our new manufacturing unit at Indore SEZ | To undertake the Upgradation/modernization of manufacturing facilities at Dehradun Plant | To meet Working Capital Requirements | For opening Export Office at Mumbai | For ìBrand & Product Registration and Approvalî | General Corporate Purpose | Issue Expenses,chittorgarh,56.0,chittorgarh
INE085J01014,Thangamayil Jewellery Ltd.,MB,THANGAMAYL,533158.0,2010-01-27,2010-01-29,2010-02-19,75.0,28.75,Bookbuilding,"BSE, NSE",Keynote Financial,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,70.0,chittorgarh,79.0,chittorgarh,70.0,chittorgarh,71.1,chittorgarh,Setting up of retail outlets - Land | Setting up of retail outlets - Building | Setting up of retail outlets - Interiors | Setting up of retail outlets - Other Assets | Contingencies @ 5% | Working Capital | Public issue expenses,chittorgarh,29.0,chittorgarh
INE544K01018,Aqua Logistics Ltd.,MB,AQUA,533159.0,2010-01-25,2010-02-02,2010-02-23,220.0,150.0,Bookbuilding,"BSE, NSE",Centrum Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,219.4,chittorgarh,245.8,chittorgarh,219.4,chittorgarh,244.3,chittorgarh,Purchase of Specialized Equipments | Expansion and Establishment of Offices | Proposed Acquisitions | Additional Working Capital Requirement | Public Issue Expenses | General Corporate Purposes,chittorgarh,150.0,chittorgarh
INE797F01020,Jubilant Foodworks Ltd.,MB,JUBLFOOD,533155.0,2010-01-18,2010-01-20,2010-02-08,145.0,328.72,Bookbuilding,"BSE, NSE",Kotak Mahindra Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,chittorgarh,271.0,chittorgarh,82.4,chittorgarh,,,161.6,chittorgarh,241.95,chittorgarh,161.6,chittorgarh,229.0,chittorgarh,Pre-payment of term loans | Fund expenditure for general corporate purposes,chittorgarh,329.0,chittorgarh
INE814E01018,Birla Shloka Edutech Ltd. FPO,MB,,511607.0,2010-01-11,2010-01-13,2010-01-29,50.0,34.78,Bookbuilding,BSE,Ashika Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,chittorgarh,5.0,chittorgarh,14.3,chittorgarh,,,49.0,chittorgarh,51.4,chittorgarh,46.15,chittorgarh,50.0,chittorgarh,Capital expenditure for Turnkey Projects executed by the company under the BOOT model | Capital expenditure on upgradation of infrastructure and content development for XL@School | M&A activity | Working Capital requirements | Issue Expenses | Contingencies,chittorgarh,35.0,chittorgarh
INE486J01014,Infinite Computer Solutions India Ltd.,MB,INFINITE,533154.0,2010-01-11,2010-01-13,2010-02-03,165.0,189.84,Bookbuilding,"BSE, NSE",IIFL Capital,2010,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,chittorgarh,95.0,chittorgarh,50.0,chittorgarh,,,178.35,chittorgarh,205.8,chittorgarh,178.35,chittorgarh,191.6,chittorgarh,Capital Expenditure | Acquisition(s) | Repayment of Debt | General Corporate Purposes | Expenses related to Fresh Issue,chittorgarh,190.0,chittorgarh
INE337M01021,Indo Thai Securities Ltd.,MB,INDOTHAI,533676.0,2011-09-30,2011-10-05,2011-11-02,74.0,29.6,Bookbuilding,"BSE, NSE",Corporate Strategic Allianz,2011,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,75.0,chittorgarh,99.1,chittorgarh,18.1,chittorgarh,23.0,chittorgarh,Expansion and upgradation of our Existing Branches and Set up Network of Branches | Purchase of Office space for Mumbai regional office | Purchase & set up of Office space for Corporate office | Brand Building & Advertising | Augmenting Long Term Working capital requirements | General Corporate Purpose | Public Issue Expense,chittorgarh,30.0,chittorgarh
INE060J01017,Flexituff International Ltd.,MB,FLEXITUFF,533638.0,2011-09-29,2011-10-05,2011-10-19,155.0,104.63,Bookbuilding,"BSE, NSE",,2011,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,chittorgarh,35.0,chittorgarh,33.3,chittorgarh,,,155.0,chittorgarh,185.4,chittorgarh,142.0,chittorgarh,166.4,chittorgarh,Expansion of manufacturing facilities at SEZ and DTA units at Pithampur | Setting up of Dripper Project at Kashipur | Working capital requirements | General corporate purposes,chittorgarh,105.0,chittorgarh
INE889I01011,Taksheel Solutions Ltd.,MB,TAKSHEEL,533639.0,2011-09-29,2011-10-04,2011-10-19,150.0,82.5,Bookbuilding,"BSE, NSE",PNB Investment,2011,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,157.4,chittorgarh,185.0,chittorgarh,38.5,chittorgarh,55.85,chittorgarh,Setting up a new SEZ development center at Hyderabad | Setting up new SEZ development center at Warangal | Acquisitions and Other Strategic Initiatives | Financing Incremental Working Capital | General Corporate Purpose,chittorgarh,83.0,chittorgarh
INE899L01030,M & B Switchgears Ltd.,MB,UEL,533644.0,2011-09-28,2011-10-05,2011-10-20,186.0,93.0,Bookbuilding,"BSE, NSE",D&A Financial,2011,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,180.0,chittorgarh,356.0,chittorgarh,118.65,chittorgarh,317.55,chittorgarh,"Land | Site development and civil works | Survey of land and study of incident of radiation and other parameters, including installation and commissioning charges and project management and training fee | Plant and Machinery | Evacuation Infrastructure – cabling from project site to feeder point | General corporate purposes | Issue Expenses | Total",chittorgarh,93.0,chittorgarh
