isin,company_name,type,nse_symbol,bse_script_code,open_date,close_date,listing_date,issue_price,issue_amount_cr,pricing_method,listing_at,lead_manager,year,market_maker,market_maker_src,fresh_issue_cr,fresh_issue_cr_src,ofs_cr,ofs_cr_src,ofs_pct,ofs_pct_src,anchor_allocation_cr,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr,issue_size_cr_src,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,sub_qib_cr,sub_nii_cr,sub_retail_cr,sub_total_cr,gmp_pct,promoter_pre_issue_pct,promoter_post_issue_pct,price_band_low,book_built,lot_size_shares,min_investment_rs,pe_ratio,pat_ttm_cr,sales_ttm_cr,eps_ttm,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_fin_year,pre_ipo_years_available,sub_total_x_src,pat_yr3_src,gmp_pct_src,promoter_post_issue_pct_src,ticker_ns,ticker_bo,confidence,confidence_reason,isin_xchg_check,ticker_needs_review,name_at_ipo,official_isin_name,name_isin_check
INE0UYT01018,Mach Conferences & Events Ltd.,SME,,544248.0,2024-09-04,2024-09-06,2024-09-11,225.0,125.28,Bookbuilding,BSE SME,Beeline Capital,2024,Spread X Securities Pvt.Ltd.,chittorgarh,43.0,chittorgarh,75.0,chittorgarh,60.0,chittorgarh,35.51,chittorgarh,300.0,chittorgarh,314.0,chittorgarh,285.0,chittorgarh,295.55,chittorgarh,To Meet Working Capital Requirements | General Corporate Purpose,chittorgarh,125.0,chittorgarh,146.7,403.7,136.5,196.7,9186.78,7586.14,5984.81,24642.58,64.44,100.0,61.53,214.0,True,600.0,135000.0,31.7,14.0,236.0,7.1,,237.0,236.0,,37.0,22.0,,26.0,14.0,,13.9,6.7,,50.0,109.0,,6.0,5.0,,101.0,139.0,,18.0,-9.0,10.97,52.0,0.12,237.0,26.0,Mar 2024,1.0,sharescart,sharescart,investorgain,sharescart,,544248.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Mach Conferences & Events Ltd.,Mach Conferences And Events Ltd,match
INE08NZ01012,Namo eWaste Management Ltd.,SME,NAMOEWASTE,,2024-09-04,2024-09-06,2024-09-11,85.0,51.2,Bookbuilding,NSE SME,Hem Securities,2024,Hem Finlease Pvt.Ltd.,chittorgarh,49.0,chittorgarh,2.0,chittorgarh,3.9,chittorgarh,14.58,chittorgarh,161.5,chittorgarh,169.55,chittorgarh,161.5,chittorgarh,169.55,chittorgarh,"Funding the Capital Expenditure requirements of our subsidiary i.e. Techeco Waste Management LLP, towards setting up of a new factory unit at Nashik. | To Meet Working Capital Requirement | General Corporate Purpose",chittorgarh,51.0,chittorgarh,151.8,394.2,195.5,225.6,3885.1,3027.69,3504.35,11553.67,96.47,93.67,68.99,80.0,True,1600.0,136000.0,23.0,8.0,150.0,3.7,58.0,101.0,150.0,4.0,12.0,15.0,3.0,7.0,8.0,2.1,4.0,3.7,28.0,35.0,89.0,3.0,3.0,2.0,39.0,63.0,101.0,0.0,3.0,-20.0,6.93,20.0,0.09,101.0,7.0,Mar 2024,2.0,sharescart,sharescart,investorgain,sharescart,NAMOEWASTE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Namo eWaste Management Ltd.,Namo eWaste Management Limited,match
INE0N4701016,Naturewings Holidays Ltd.,SME,,544245.0,2024-09-03,2024-09-05,2024-09-10,74.0,7.03,Fixed Price,BSE SME,Fedex Securities,2024,Pure Broking Pvt.Ltd.,chittorgarh,7.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,95.0,chittorgarh,99.5,chittorgarh,90.25,chittorgarh,90.25,chittorgarh,Meeting working capital requirements; | Marketing and Business Promotions; and | General corporate purposes,chittorgarh,7.0,chittorgarh,0.0,270.7,487.2,383.5,0.0,951.74,1713.12,2697.0,60.81,84.11,74.11,74.0,False,1600.0,118400.0,18.5,1.0,21.0,4.0,12.0,22.0,21.0,1.0,2.0,2.0,1.0,1.0,1.0,2.9,5.1,3.4,2.0,3.0,9.0,0.0,0.0,0.0,5.0,6.0,13.0,1.0,0.0,-1.0,4.55,33.33,0.0,22.0,1.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,,544245.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Naturewings Holidays Ltd.,Naturewings Holidays Ltd,match
INE0RXB01022,Jeyyam Global Foods Ltd.,SME,JEYYAM,,2024-09-02,2024-09-04,2024-09-09,61.0,81.94,Bookbuilding,NSE SME,Corpwis,2024,NNM Securities Pvt.Ltd.,chittorgarh,70.0,chittorgarh,8.0,chittorgarh,9.8,chittorgarh,23.03,chittorgarh,61.0,chittorgarh,64.05,chittorgarh,57.95,chittorgarh,64.05,chittorgarh,Working Capital Requirement | Capital Expenditure | General Corporate Purposes,chittorgarh,82.0,chittorgarh,54.6,321.8,70.4,119.4,2237.65,3955.26,2019.74,9783.88,40.98,92.0,,59.0,True,2000.0,122000.0,13.0,22.0,762.0,4.7,382.0,630.0,762.0,17.0,34.0,42.0,8.0,15.0,22.0,2.2,4.3,4.6,65.0,80.0,167.0,29.0,25.0,19.0,168.0,192.0,254.0,-31.0,-11.0,1.0,2.38,18.75,0.31,630.0,15.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,,JEYYAM.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Jeyyam Global Foods Ltd.,Jeyyam Global Foods Limited,match
INE0QNI01012,Boss Packaging Solutions Ltd.,SME,BOSS,,2024-08-30,2024-09-03,2024-09-06,66.0,8.41,Fixed Price,NSE SME,Fedex Securities,2024,B.N.Rathi Securities Ltd.,chittorgarh,8.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,82.5,chittorgarh,86.6,chittorgarh,78.4,chittorgarh,86.6,chittorgarh,Purchase of machineries | Funding our Working Capital Requirements; and | General Corporate Purpose,chittorgarh,8.0,chittorgarh,0.0,103.8,165.3,136.2,0.0,436.4,694.91,1145.31,18.18,100.0,71.35,66.0,False,2000.0,132000.0,16.5,2.0,15.0,4.0,10.0,12.0,15.0,1.0,2.0,2.0,1.0,1.0,2.0,6.4,3.2,3.5,2.0,5.0,14.0,0.0,0.0,0.0,5.0,8.0,16.0,0.0,-2.0,-3.0,8.33,20.0,0.0,12.0,1.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,BOSS.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Boss Packaging Solutions Ltd.,Boss Packaging Solutions Limited,match
INE0SG001011,Travels & Rentals Ltd.,SME,,544242.0,2024-08-29,2024-09-02,2024-09-05,40.0,12.24,Fixed Price,BSE SME,Finshore Management,2024,Black Fox Financial Pvt.Ltd.,chittorgarh,12.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,55.0,chittorgarh,57.75,chittorgarh,52.25,chittorgarh,57.75,chittorgarh,To meet the Working Capital Requirements | General Corporate Purposes,chittorgarh,12.0,chittorgarh,0.0,754.6,429.9,608.5,0.0,4618.4,2630.99,7447.55,20.0,86.48,62.86,40.0,False,3000.0,120000.0,12.1,3.0,11.0,3.3,6.0,8.0,11.0,3.0,5.0,8.0,2.0,3.0,3.0,2.0,3.3,2.6,7.0,15.0,28.0,3.0,3.0,17.0,16.0,25.0,53.0,3.0,-3.0,-21.0,37.5,20.0,0.2,8.0,3.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,,544242.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Travels & Rentals Ltd.,Travels & Rentals Ltd,match
INE0WL801011,Aeron Composite Ltd.,SME,AERON,,2024-08-28,2024-08-30,2024-09-04,125.0,56.1,Bookbuilding,NSE SME,Hem Securities,2024,Hem Finlease Pvt.Ltd.,chittorgarh,53.0,chittorgarh,3.0,chittorgarh,5.4,chittorgarh,15.18,chittorgarh,150.0,chittorgarh,157.5,chittorgarh,150.0,chittorgarh,157.5,chittorgarh,Funding the Capital Expenditure requirements towards setting up of an additional manufacturing unit | General Corporate Purpose,chittorgarh,56.0,chittorgarh,27.8,75.5,33.8,41.1,780.35,635.58,663.07,2304.03,28.0,65.12,54.78,121.0,True,1000.0,125000.0,14.2,13.0,215.0,8.8,179.0,200.0,215.0,13.0,18.0,24.0,7.0,10.0,13.0,5.3,8.1,7.8,25.0,35.0,101.0,1.0,4.0,21.0,69.0,101.0,206.0,2.0,21.0,-9.0,5.0,28.57,0.11,200.0,10.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,AERON.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Aeron Composite Ltd.,Aeron Composite Limited,match
INE0S2W01018,Paramatrix Technologies Ltd.,SME,PARAMATRIX,,2024-08-27,2024-08-30,2024-09-04,110.0,33.84,Fixed Price,NSE SME,Inventure Merchant Banker,2024,Svcm Securities Pvt.Ltd.,chittorgarh,29.0,chittorgarh,3.0,chittorgarh,8.8,chittorgarh,,,115.05,chittorgarh,120.8,chittorgarh,115.05,chittorgarh,120.8,chittorgarh,Capital Expenditure for building our Infrastructure | Investment in our suite of accelerators to enhance the service offerings | Geographical expansion in Middle East and East Asia; and | General Corporate Purposes,chittorgarh,34.0,chittorgarh,0.0,6.2,11.9,9.2,0.0,105.43,200.7,311.71,,75.46,54.77,110.0,False,1200.0,132000.0,19.6,6.0,29.0,5.6,28.0,28.0,29.0,10.0,6.0,8.0,7.0,4.0,6.0,8.1,4.7,5.0,30.0,30.0,66.0,0.0,0.0,0.0,34.0,33.0,70.0,1.0,4.0,3.0,14.29,13.33,0.0,28.0,4.0,Mar 2024,2.0,sharescart,sharescart,,sharescart,PARAMATRIX.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Paramatrix Technologies Ltd.,Paramatrix Technologies Limited,match
INE0SMY01017,Jay Bee Laminations Ltd.,SME,JAYBEE,,2024-08-27,2024-08-29,2024-09-03,146.0,88.96,Bookbuilding,NSE SME,Swaraj Shares,2024,Shreni Shares Ltd.,chittorgarh,62.0,chittorgarh,22.0,chittorgarh,24.7,chittorgarh,24.97,chittorgarh,277.4,chittorgarh,291.25,chittorgarh,277.4,chittorgarh,291.25,chittorgarh,Funding the working capital requirements | General Corporate Purposes,chittorgarh,89.0,chittorgarh,72.4,230.1,87.9,114.0,3218.05,3070.38,2736.16,10136.74,30.82,100.0,100.0,138.0,True,1000.0,146000.0,11.9,25.0,367.0,12.3,247.0,303.0,367.0,24.0,32.0,44.0,14.0,19.0,25.0,7.6,10.8,11.2,43.0,63.0,148.0,6.0,4.0,8.0,108.0,136.0,228.0,5.0,15.0,-35.0,6.27,30.16,0.06,303.0,19.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,JAYBEE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Jay Bee Laminations Ltd.,Jay Bee Laminations Limited,match
INE0U2M01015,Vdeal System Ltd.,SME,VDEAL,,2024-08-27,2024-08-29,2024-09-03,112.0,18.08,Fixed Price,NSE SME,Affinity Global,2024,Black Fox Financial Pvt.Ltd.,chittorgarh,17.0,chittorgarh,1.0,chittorgarh,5.6,chittorgarh,,,170.0,chittorgarh,178.5,chittorgarh,161.5,chittorgarh,178.5,chittorgarh,To meet the working capital requirements | Prepayment and repayment of all or a portion of certain secured and unsecured loan availed by the company | General Corporate Purpose,chittorgarh,18.0,chittorgarh,0.0,61.5,76.7,71.4,0.0,555.5,693.25,1290.32,13.39,100.0,80.95,112.0,False,1200.0,134400.0,11.8,4.0,34.0,9.5,21.0,26.0,34.0,3.0,6.0,7.0,1.0,3.0,4.0,3.4,9.5,8.2,3.0,6.0,26.0,1.0,4.0,2.0,15.0,27.0,49.0,1.0,1.0,-14.0,11.54,50.0,0.67,26.0,3.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,VDEAL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Vdeal System Ltd.,Vdeal System Limited,match
INE0DHF01018,Indian Phosphate Ltd.,SME,IPHL,,2024-08-26,2024-08-29,2024-09-03,99.0,67.36,Bookbuilding,NSE SME,Beeline Capital,2024,Spread X Securities Pvt.Ltd.,chittorgarh,64.0,chittorgarh,3.0,chittorgarh,4.5,chittorgarh,19.09,chittorgarh,188.1,chittorgarh,197.5,chittorgarh,178.7,chittorgarh,178.7,chittorgarh,"For Setting up a new manufacturing facility at SIPCOT Industrial Park Phase-I, Kudikadu Village, Cuddalore District ('C' District) Plot(s) - Plot No.C-17/A, TamilNadu for manufacturing of Sulphuric Acid, LABSA 90%, and Magnesium Sulphate | To Meet Working Capital Requirements. | For General Corporate Purposes",chittorgarh,67.0,chittorgarh,181.6,441.0,243.0,267.9,6115.58,4455.94,5729.41,18044.96,50.51,100.0,89.5,94.0,True,1200.0,118800.0,25.4,7.0,884.0,3.9,,715.0,884.0,,25.0,21.0,,12.0,7.0,,7.2,3.5,,81.0,148.0,,18.0,16.0,,254.0,291.0,,-33.0,11.0,1.68,14.81,0.22,715.0,12.0,Mar 2024,1.0,sharescart,sharescart,ipowatch,sharescart,IPHL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Indian Phosphate Ltd.,Indian Phosphate Limited,match
INE0QA901010,Rapid Multimodal Logistics Ltd.,SME,,544237.0,2024-08-22,2024-08-27,2024-08-30,84.0,8.49,Fixed Price,BSE SME,Gretex Corporate,2024,Gretex Share Broking Pvt.Ltd.,chittorgarh,8.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,103.0,chittorgarh,108.15,chittorgarh,99.0,chittorgarh,108.1,chittorgarh,Working Capital Requirements | General Corporate Purpose | Total,chittorgarh,8.0,chittorgarh,0.0,512.8,172.6,350.5,0.0,2177.88,732.83,2977.18,11.9,99.99,,84.0,False,1600.0,134400.0,14.7,2.0,103.0,5.7,73.0,72.0,103.0,3.0,3.0,3.0,2.0,2.0,2.0,7.2,6.8,5.9,3.0,5.0,14.0,1.0,1.0,0.0,7.0,9.0,19.0,2.0,5.0,-1.0,2.78,40.0,0.2,72.0,2.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,,,544237.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Rapid Multimodal Logistics Ltd.,Rapid Multimodal logistics Ltd,match
INE0SK201011,Resourceful Automobile Ltd.,SME,,544236.0,2024-08-22,2024-08-26,2024-08-29,117.0,11.99,Fixed Price,BSE SME,Swastika Investmart,2024,Nikunj Stock Brokers Ltd.,chittorgarh,11.0,chittorgarh,1.0,chittorgarh,8.3,chittorgarh,,,117.0,chittorgarh,122.85,chittorgarh,111.15,chittorgarh,122.85,chittorgarh,To Carry on Expansion of the company by opening of new showrooms in Delhi/ NCR; | Repayment of Debt | To Meet Incremental Working Capital Requirements | General Corporate Purpose,chittorgarh,12.0,chittorgarh,0.0,315.6,496.2,418.8,0.0,1892.11,2974.88,5021.72,17.09,100.0,55.63,117.0,False,1200.0,140400.0,24.4,1.0,21.0,4.8,19.0,19.0,21.0,2.0,4.0,3.0,0.0,2.0,1.0,2.5,11.9,4.8,2.0,4.0,17.0,7.0,6.0,5.0,10.0,17.0,25.0,-0.0,-2.0,-3.0,10.53,50.0,1.5,19.0,2.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,,544236.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Resourceful Automobile Ltd.,Resourceful Automobile Ltd,match
INE0KZF01015,QVC Exports Ltd.,SME,QVCEL,,2024-08-21,2024-08-23,2024-08-28,86.0,24.07,Fixed Price,NSE SME,Khandwala Securities,2024,Aftertrade Broking Pvt.Ltd.,chittorgarh,16.0,chittorgarh,6.0,chittorgarh,25.0,chittorgarh,,,161.0,chittorgarh,162.0,chittorgarh,152.95,chittorgarh,152.95,chittorgarh,To repay the unsecured loans taken by the Company | To meet working capital requirement | General Corporate Purposes,chittorgarh,24.0,chittorgarh,0.0,596.6,418.6,535.0,0.0,7178.6,5037.55,12875.44,23.26,97.74,49.43,86.0,False,1600.0,137600.0,10.4,6.0,359.0,8.3,207.0,446.0,359.0,4.0,11.0,17.0,2.0,4.0,6.0,5.5,7.2,7.6,28.0,34.0,58.0,5.0,3.0,1.0,65.0,94.0,154.0,3.0,10.0,-4.0,0.9,11.76,0.09,446.0,4.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,QVCEL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,QVC Exports Ltd.,QVC Exports Limited,match
INE0T9I01011,Ideal Technoplast Industries Ltd.,SME,IDEALTECHO,,2024-08-21,2024-08-23,2024-08-28,121.0,16.03,Fixed Price,NSE SME,Swastika Investmart,2024,Sunflower Broking Pvt.Ltd.,chittorgarh,15.0,chittorgarh,1.0,chittorgarh,6.2,chittorgarh,,,132.1,chittorgarh,138.7,chittorgarh,132.1,chittorgarh,138.7,chittorgarh,To Meet Capital Expenditure; | General Corporate Purpose,chittorgarh,16.0,chittorgarh,0.0,108.5,115.6,116.8,0.0,869.68,926.44,1871.79,16.53,100.0,73.5,121.0,False,1000.0,121000.0,18.6,3.0,28.0,6.5,,27.0,28.0,,4.0,5.0,,2.0,3.0,,6.4,5.8,,6.0,24.0,,3.0,5.0,,14.0,40.0,,3.0,0.0,7.41,33.33,0.5,27.0,2.0,Mar 2024,1.0,sharescart,sharescart,investorgain,sharescart,IDEALTECHO.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Ideal Technoplast Industries Ltd.,Ideal Technoplast Industries Limited,match
INE0R4Z01018,Brace Port Logistics Ltd.,SME,BRACEPORT,,2024-08-19,2024-08-21,2024-08-26,80.0,24.41,Bookbuilding,NSE SME,Holani Consultants,2024,Holani Consultants Pvt.Ltd.,chittorgarh,23.0,chittorgarh,1.0,chittorgarh,4.2,chittorgarh,4.3,chittorgarh,152.0,chittorgarh,159.6,chittorgarh,152.0,chittorgarh,159.6,chittorgarh,Funding the working capital requirements of our Company | General corporate purposes,chittorgarh,24.0,chittorgarh,450.0,854.5,588.7,657.8,5492.65,3128.66,5029.82,16056.88,90.0,100.0,44.44,76.0,True,1600.0,128000.0,11.9,7.0,86.0,6.7,,55.0,86.0,,7.0,10.0,,5.0,7.0,,6.1,6.0,,14.0,39.0,,0.0,0.0,,28.0,44.0,,0.0,-4.0,9.09,35.71,0.0,55.0,5.0,Mar 2024,1.0,sharescart,sharescart,ipowatch,sharescart,BRACEPORT.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Brace Port Logistics Ltd.,Brace Port Logistics Limited,match
INE0U2501017,Forcas Studio Ltd.,SME,FORCAS,,2024-08-19,2024-08-21,2024-08-26,80.0,37.44,Bookbuilding,NSE SME,Horizon Management,2024,Giriraj Stock Broking Pvt.Ltd.,chittorgarh,36.0,chittorgarh,1.0,chittorgarh,2.7,chittorgarh,10.65,chittorgarh,152.0,chittorgarh,159.6,chittorgarh,144.4,chittorgarh,144.4,chittorgarh,Funding of upgradation of warehouse | Prepayment or repayment of certain secured loans availed by the Company | Funding of working capital requirements of the Company; | General Corporate Purposes,chittorgarh,37.0,chittorgarh,205.4,701.9,415.8,417.0,3844.9,3941.59,5448.91,15612.11,62.5,100.0,38.04,77.0,True,1600.0,128000.0,14.5,9.0,142.0,5.5,,40.0,142.0,,4.0,15.0,,2.0,9.0,,1.7,4.9,,20.0,64.0,,2.0,1.0,,66.0,91.0,,-40.0,-10.0,5.0,10.0,0.1,40.0,2.0,Mar 2024,1.0,sharescart,sharescart,ipowatch,sharescart,FORCAS.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Forcas Studio Ltd.,Forcas Studio Limited,match
INE0SFZ01018,Broach Lifecare Hospital Ltd.,SME,,544231.0,2024-08-13,2024-08-16,2024-08-21,25.0,4.02,Fixed Price,BSE SME,Fedex Securities,2024,Aftertrade Broking Pvt.Ltd.,chittorgarh,4.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,47.5,chittorgarh,49.87,chittorgarh,45.6,chittorgarh,49.87,chittorgarh,Purchase of Machineries | Development of Medical Tourism Web Portal | General corporate purposes | IPO Expenses,chittorgarh,4.0,chittorgarh,0.0,88.5,226.3,159.1,0.0,177.88,454.9,639.62,,98.38,90.0,25.0,False,6000.0,150000.0,25.0,1.0,3.0,1.0,,3.0,3.0,,1.0,1.0,,1.0,1.0,,1.6,0.9,,5.0,9.0,,0.0,0.0,,6.0,11.0,,-3.0,-1.0,33.33,20.0,0.0,3.0,1.0,Mar 2024,1.0,sharescart,sharescart,,sharescart,,544231.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Broach Lifecare Hospital Ltd.,Broach Lifecare Hospital Ltd,match
INE0U0201016,Solve Plastic Products Ltd.,SME,BALCO,,2024-08-13,2024-08-16,2024-08-21,91.0,11.85,Fixed Price,NSE SME,Finshore Management,2024,Black Fox Financial Pvt.Ltd.,chittorgarh,11.0,chittorgarh,1.0,chittorgarh,8.3,chittorgarh,,,102.0,chittorgarh,107.1,chittorgarh,102.0,chittorgarh,107.1,chittorgarh,Funding Capital Expenditure towards purchase of additional plant and machinery | Working Capital Requirements | Issue Related Expenses | General Corporate Expenses,chittorgarh,12.0,chittorgarh,0.0,19.5,46.8,34.2,0.0,115.34,277.01,405.56,5.49,90.22,49.87,91.0,False,1200.0,109200.0,-7.3,-5.0,41.0,-12.4,61.0,46.0,41.0,3.0,4.0,-4.0,1.0,1.0,-5.0,4.0,4.6,-11.0,2.0,4.0,10.0,3.0,3.0,3.0,18.0,21.0,22.0,2.0,2.0,-3.0,2.17,25.0,0.75,46.0,1.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,BALCO.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Solve Plastic Products Ltd.,Solve Plastic Products Limited,match
INE0S3H01017,Positron Energy Ltd.,SME,POSITRON,,2024-08-12,2024-08-14,2024-08-20,250.0,51.21,Bookbuilding,NSE SME,Beeline Capital,2024,Spread X Securities Pvt.Ltd.,chittorgarh,49.0,chittorgarh,2.0,chittorgarh,3.9,chittorgarh,14.58,chittorgarh,475.0,chittorgarh,498.75,chittorgarh,475.0,chittorgarh,498.75,chittorgarh,To Meet Working Capital Requirements | General Corporate Purposes,chittorgarh,51.0,chittorgarh,231.4,805.8,351.9,414.9,5925.25,6190.06,6307.28,21244.98,40.0,100.0,57.14,238.0,True,600.0,150000.0,9.6,18.0,337.0,26.1,,135.0,337.0,,13.0,23.0,,9.0,18.0,,15.8,23.4,,15.0,79.0,,1.0,1.0,,41.0,115.0,,7.0,7.0,6.67,60.0,0.07,135.0,9.0,Mar 2024,1.0,sharescart,sharescart,ipowatch,sharescart,POSITRON.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Positron Energy Ltd.,Positron Energy Limited,match
INE0U2N01013,Sunlite Recycling Industries Ltd.,SME,SUNLITE,,2024-08-12,2024-08-14,2024-08-20,105.0,30.24,Bookbuilding,NSE SME,Hem Securities,2024,Hem Finlease Pvt.Ltd.,chittorgarh,29.0,chittorgarh,1.0,chittorgarh,3.3,chittorgarh,8.59,chittorgarh,199.5,chittorgarh,209.45,chittorgarh,199.5,chittorgarh,209.45,chittorgarh,"Funding of capital expenditure towards installation of new Plant & Machinery | Repayment and/or pre-payment, in full or part, of certain borrowings availed by our Company | General Corporate Purpose",chittorgarh,30.0,chittorgarh,109.1,584.1,252.0,282.5,1648.84,2649.48,2667.17,8541.29,75.24,89.24,78.14,100.0,True,1200.0,126000.0,7.2,14.0,1397.0,14.6,1150.0,1166.0,1397.0,15.0,19.0,24.0,6.0,9.0,14.0,14.0,11.2,13.1,4.0,19.0,60.0,22.0,3.0,5.0,72.0,61.0,94.0,2.0,11.0,8.0,0.77,47.37,0.16,1166.0,9.0,Mar 2024,2.0,sharescart,sharescart,investorgain,sharescart,SUNLITE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Sunlite Recycling Industries Ltd.,Sunlite Recycling Industries Limited,match
INE0TSF01011,Aesthetik Engineers Ltd.,SME,AESTHETIK,,2024-08-08,2024-08-12,2024-08-16,58.0,26.47,Bookbuilding,NSE SME,Narnolia Financial,2024,Nikunj Stock Brokers Ltd.,chittorgarh,25.0,chittorgarh,1.0,chittorgarh,3.8,chittorgarh,7.52,chittorgarh,110.2,chittorgarh,115.7,chittorgarh,110.2,chittorgarh,115.7,chittorgarh,Capital Expenditure | Working Capital Requirement | General Corporate Purposes,chittorgarh,26.0,chittorgarh,207.3,1934.0,461.6,705.3,2743.87,7679.14,4276.5,18669.08,89.66,97.63,61.77,55.0,True,2000.0,116000.0,15.7,6.0,66.0,3.7,40.0,61.0,66.0,2.0,8.0,10.0,1.0,5.0,6.0,0.9,4.0,3.3,10.0,15.0,44.0,1.0,4.0,1.0,24.0,31.0,62.0,3.0,-2.0,3.0,8.2,33.33,0.27,61.0,5.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,sharescart,AESTHETIK.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Aesthetik Engineers Ltd.,Aesthetik Engineers Limited,match
INE0OXY01013,Afcom Holdings Ltd.,SME,,544224.0,2024-08-02,2024-08-06,2024-08-09,108.0,73.83,Bookbuilding,BSE SME,GYR Capital,2024,Giriraj Stock Broking Pvt.Ltd.,chittorgarh,70.0,chittorgarh,4.0,chittorgarh,5.4,chittorgarh,20.48,chittorgarh,205.2,chittorgarh,215.45,chittorgarh,205.2,chittorgarh,215.45,chittorgarh,Funding Capital Expenditure towards taking of two new aircraft on lease basis | Prepayment or repayment of all or a portion of certain outstanding borrowings availed by our company | Funding of working capital requirement | General Corporate Purposes,chittorgarh,74.0,chittorgarh,186.2,697.9,202.8,303.0,6874.97,7729.0,5241.45,22373.65,92.59,58.94,,102.0,True,1200.0,129600.0,5.0,48.0,239.0,21.6,84.0,148.0,239.0,19.0,36.0,69.0,14.0,25.0,48.0,7.7,14.1,19.5,73.0,103.0,220.0,0.0,0.0,26.0,83.0,138.0,275.0,-19.0,31.0,27.0,16.89,24.27,0.0,148.0,25.0,Mar 2024,2.0,sharescart,sharescart,ipowatch,,,544224.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Afcom Holdings Ltd.,Afcom Holdings Ltd,match
INE0YAL01017,Picturepost Studios Ltd.,SME,PPSL,,2024-08-02,2024-08-06,2024-08-09,24.0,18.72,Bookbuilding,NSE SME,Shreni Shares,2024,Shreni Shares Ltd.,chittorgarh,18.0,chittorgarh,1.0,chittorgarh,5.3,chittorgarh,5.3,chittorgarh,30.0,chittorgarh,31.5,chittorgarh,28.5,chittorgarh,31.5,chittorgarh,Funding of capital expenditure requirements of our Company towards purchase of equipment and Software | Repayment/prepayment of all or certain of our borrowings availed by our Company | General Corporate Purpose,chittorgarh,19.0,chittorgarh,101.2,389.7,308.1,266.6,947.14,1094.19,2018.61,4990.75,41.67,57.9,43.0,22.0,True,6000.0,144000.0,14.1,5.0,37.0,1.7,,,37.0,,,10.0,,,5.0,,,1.7,,,28.0,,,0.0,,,40.0,,,-1.0,,,,,,,0.0,sharescart,sharescart,ipowatch,sharescart,PPSL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Picturepost Studios Ltd.,Picturepost Studios Limited,match
