isin,company_name,type,cohort,instrument_type,nse_symbol,bse_script_code,ticker_ns,ticker_bo,open_date,close_date,listing_date,issue_price,issue_size_cr,issue_amount_cr,fresh_issue_cr,ofs_cr,ofs_pct,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,gmp_pct,promoter_pre_issue_pct,promoter_post_issue_pct,anchor_allocation_cr,lead_manager,market_maker,year,broad_sector,sector,industry,market_cap_cr,market_cap_class,pricing_method,listing_at,market_maker_src,fresh_issue_cr_src,ofs_cr_src,ofs_pct_src,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr_src,sub_qib_cr,sub_nii_cr,sub_retail_cr,sub_total_cr,price_band_low,book_built,lot_size_shares,min_investment_rs,pe_ratio,pat_ttm_cr,sales_ttm_cr,eps_ttm,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_fin_year,pre_ipo_years_available,sub_total_x_src,pat_yr3_src,gmp_pct_src,promoter_post_issue_pct_src,confidence,confidence_reason,isin_xchg_check,ticker_needs_review,name_at_ipo,official_isin_name,name_isin_check
INE061F01013,Fortis Healthcare Ltd.,MB,longterm,equity,FORTIS,532843.0,,,2007-04-16,2007-04-20,2007-05-09,108.0,497.0,496.76,494.0,3.0,0.6,,,,,,,,,Citigroup Global,,2007,Healthcare,Healthcare,Hospital,70094.0,large,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,105.0,chittorgarh,109.1,chittorgarh,97.9,chittorgarh,100.0,chittorgarh,"Construction and development of the 2,000.00 2,000.00 - 1,000.00 1,000.00 (1) planned hospital to be located at Shalimar Bagh, New Delhi by OBPL. | Refinancing of funds availed for the acquisition of EHIRCL | Prepayment of short term loans of the Company. | General corporate purposes including strategic initiatives | Issue expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE517H01028,Advanta India Ltd.,MB,longterm,equity,ADVANTA,532840.0,,,2007-03-26,2007-03-30,2007-04-19,640.0,216.0,216.32,216.0,0.0,0.0,,,,,,,,,Dam Capital,,2007,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Other Agricultural Products,8021.0,mid,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,640.0,chittorgarh,992.9,chittorgarh,591.0,chittorgarh,850.05,chittorgarh,"Investment in our Subsidiary, Advanta Holdings B.V. | General corporate purpose | Total",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE725G01011,ICRA Ltd.,MB,longterm,equity,ICRA,532835.0,,,2007-03-20,2007-03-23,2007-04-13,330.0,85.0,85.18,,85.0,100.0,,,,,,,,,Kotak Mahindra Capital,,2007,Financial Services,Financial Services,Ratings,5188.0,mid,Bookbuilding,"BSE, NSE",,,chittorgarh,chittorgarh,,525.0,chittorgarh,880.1,chittorgarh,525.0,chittorgarh,797.6,chittorgarh,"To achieve the benefits of listing on the Stock Exchanges and to carry out the sale of up to 2,581,100 Equity Shares by our Selling Shareholders",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE628H01015,Orbit Corp.Ltd.,MB,longterm,equity,ORBITCORP,532837.0,,,2007-03-20,2007-03-23,2007-04-12,110.0,100.0,100.1,100.0,0.0,0.0,,,,,,,,,Edelweiss Financial,,2007,,,,20.5,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,90.0,chittorgarh,137.0,chittorgarh,90.0,chittorgarh,127.95,chittorgarh,Advances towards acquisition cost of new projects | Project Development cost for the current projects | Investment in wholly owned subsidiaries | Issue expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,1.0,31.0,,0.0,8.0,,0.0,8.0,,0.04,2.86,,99.0,154.0,,2.0,21.0,,112.0,435.0,,-59.0,-1.0,25.81,5.19,0.14,31.0,8.0,Mar 2007,2,,screener,,,,,,,,,
INE391H01010,Gremach Infrastructure Equipments & Projects Ltd.,MB,longterm,equity,GREMACH,532836.0,,,2007-03-08,2007-03-19,2007-04-11,86.0,59.0,59.0,59.0,0.0,0.0,,,,,,,,,RR Investors Capital,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,92.0,chittorgarh,100.0,chittorgarh,80.7,chittorgarh,83.95,chittorgarh,Purchase of Construction Equipment | General Corporate Purpose | Public Issue Expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE761H01022,Page Industries Ltd.,MB,longterm,equity,PAGEIND,532827.0,,,2007-02-23,2007-02-27,2007-03-16,360.0,101.0,100.94,51.0,50.0,49.5,,,,,,,,,HSBC InvestDirect Securities,,2007,Consumer Discretionary,Textiles,Garments & Apparels,42602.0,large,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,341.9,chittorgarh,341.9,chittorgarh,272.0,chittorgarh,282.1,chittorgarh,"Brand Building | Expansion of garment manufacturing capacity at the existing location | Setting up a new manufacturing facility at Bommasandra, Bangalore | Expansion of Elastic manufacturing facility | Expansion of Socks manufacturing facility | Purchase of Corporate office premises | Implementation of new generation ERP software (SAP) | Modernisation of production process | General Corporate purposes | Issue Expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE004I01017,Abhishek Mills Ltd.,MB,longterm,equity,ABHISHEK,532831.0,,,2007-02-20,2007-03-01,2007-03-19,100.0,41.0,41.0,41.0,0.0,0.0,,,,,,,,,UTI Securities,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,94.0,chittorgarh,100.45,chittorgarh,79.4,chittorgarh,91.15,chittorgarh,Capital expenditure for setting up expansion project | Margin money for working capital requirement for the expansion project in the first year of operation | Issue related expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE702H01018,Jagjanani Textiles Ltd.,MB,longterm,equity,,532825.0,,,2007-02-15,2007-02-23,2007-03-19,25.0,20.0,20.25,20.0,0.0,0.0,,,,,,,,,Centrum Capital,,2007,Consumer Discretionary,Textiles,Other Textile Products,7.21,micro,Fixed Price,BSE,,chittorgarh,chittorgarh,chittorgarh,,22.4,chittorgarh,24.9,chittorgarh,20.1,chittorgarh,23.15,chittorgarh,Imported Machinery | Indigenous Machinery | Factory Building | Contingencies | Margin Money for Working Capital | Preliminary & Pre Operative Expenses | Total,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE005I01014,AMD Metplast Ltd.,MB,longterm,equity,AMDIND,532828.0,,,2007-02-15,2007-02-23,2007-03-19,75.0,76.0,76.25,68.0,8.0,10.5,,,,,,,,,Chartered Capital,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,65.1,chittorgarh,82.55,chittorgarh,64.65,chittorgarh,78.3,chittorgarh,Capital Expenditure | Long Term Working Capital Requirements | Prepayment/Repayment of Debt | Issue Expenses | General Corporate Purposes,chittorgarh,chittorgarh,,,,,,,,,,,,,,,70.0,,,12.0,,,4.0,,,,,,31.0,,,46.0,,,93.0,,,8.0,5.71,12.9,1.48,70.0,4.0,Mar 2006,1.0,,screener,,,,,,,,,
INE952H01027,Raj Television Network Ltd.,MB,longterm,equity,RAJTV,532826.0,,,2007-02-14,2007-02-23,2007-03-16,257.0,92.0,91.78,58.0,33.0,35.9,,,,,,,,,Vivro Financial,,2007,Consumer Discretionary,"Media, Entertainment & Publication",TV Broadcasting & Software Production,88.8,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,275.0,chittorgarh,275.0,chittorgarh,207.1,chittorgarh,225.95,chittorgarh,"Strengthen facilities, enhancement of content base and content acquisition | Launch of New Television Channel | Overseas Broadcasting of our Channels | Production of Short-films/ Tele-films | New Studio | Acquisition and Export of films broadcasting rights | General Corporate Purposes | Issue Expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE006I01046,Astral Poly Technik Ltd.,MB,longterm,equity,ASTRAL,532830.0,,,2007-02-14,2007-02-22,2007-03-20,115.0,34.0,34.17,34.0,0.0,0.0,,,,,,,,,Karvy Investor Services,,2007,,,,,,Fixed Price,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,115.0,chittorgarh,115.0,chittorgarh,100.2,chittorgarh,104.55,chittorgarh,Factory Land | New Factory Building | Plant & Machinery | Working Capital | Issue Expenses | Contingency,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE961H01010,Evinix Accessories Ltd.,MB,longterm,equity,EVINIX,532818.0,,,2007-02-12,2007-02-15,2007-03-07,120.0,42.0,42.0,42.0,0.0,0.0,,,,,,,,,Almondz Global,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,110.0,chittorgarh,128.0,chittorgarh,70.25,chittorgarh,73.75,chittorgarh,"Acquisition of Garment Manufacturing Facility at NSEZ, Noida | Expansion at Acquired unit at NSEZ, Noida | Expansion at existing unit at Faridabad | Long Term Working Capital Requirement | Setting up retail business activities and general corporate purposes including repayment of loans | Public Issue Expenses | Contingencies",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE025I01012,Indus Fila Ltd.,MB,longterm,equity,INDUSFILA,532821.0,,,2007-02-12,2007-02-14,2007-03-08,170.0,82.0,82.34,82.0,0.0,0.0,,,,,,,,,Anand Rathi Advisors,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,160.0,chittorgarh,160.0,chittorgarh,117.4,chittorgarh,132.15,chittorgarh,"Part funding the capital expenditure for the expansion project - Weaving | Part funding the capital expenditure for the expansion project - Yarn Dyeing and Setting up of ""Centre of Excellence"" | Part funding the capital expenditure for the expansion project - Processing | Part funding the capital expenditure for the expansion project - Garmenting | Working Capital requirement for the expansion project | Pre-operative expenses and contingencies | Issue related expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE018I01017,MindTree Consulting Ltd.,MB,longterm,equity,MINDTREE,532819.0,,,2007-02-09,2007-02-14,2007-03-07,425.0,238.0,237.72,238.0,0.0,0.0,,,,,,,,,JP Morgan,,2007,Information Technology,Information Technology,Computers - Software & Consulting,56643.0,large,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,599.0,chittorgarh,678.8,chittorgarh,575.2,chittorgarh,620.3,chittorgarh,Fund a new development centre in Chennai | Prepay certain loans | General corporate purposes,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE698H01018,Broadcast Initiatives Ltd.,MB,longterm,equity,BROADCAST,532816.0,,,2007-02-09,2007-02-14,2007-03-07,120.0,103.0,102.6,103.0,0.0,0.0,,,,,,,,,Almondz Global,,2007,,,,5.24,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,117.0,chittorgarh,118.0,chittorgarh,66.6,chittorgarh,69.4,chittorgarh,"Purchase of Land & Construction of Studio | Purchase of Production, Post Production & Broadcasting Equipments | Prepayment of loans | General Corporate purpose | Issue Expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,10.0,,,14.0,,,36.0,,,1.0,,0.0,1.4,0.0,0.0,Mar 2006,1,,screener,,,,,,,,,
INE119G01025,Vijayeswari Textiles Ltd. FPO,MB,longterm,fpo,VTXIND,532824.0,,,2007-02-08,2007-02-19,2007-03-09,100.0,90.0,90.0,90.0,0.0,0.0,,,,,,,,,IDBI Capital,,2007,,,,,,Bookbuilding,BSE,,chittorgarh,chittorgarh,chittorgarh,,90.05,chittorgarh,90.05,chittorgarh,65.0,chittorgarh,68.95,chittorgarh,Land and Site Development | Building and other amenities | Plant & Machinery: a. Imported | Plant & Machinery: b. Indigenous | Cost of Wind Mill | Assets to be acquired from Promoter Group | Provision for Contingencies | Pre-operative expenses | Issue expenses | Margin for Working Capital,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE311H01018,Mudra Lifestyle Ltd.,MB,longterm,equity,ELAND,532820.0,,,2007-02-08,2007-02-14,2007-03-09,90.0,86.0,86.22,86.0,0.0,0.0,,,,,,,,,SBICAP,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,94.8,chittorgarh,95.0,chittorgarh,62.05,chittorgarh,63.8,chittorgarh,Proposed expansion at facilities at Bangalore and Tarapur | General Corporate Purpose/Acquisitions | Issue Expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE998H01012,Oriental Trimex Ltd.,MB,longterm,equity,ORIENTALTL,532817.0,,,2007-02-08,2007-02-14,2007-03-07,48.0,45.0,44.7,42.0,3.0,6.7,,,,,,,,,Almondz Global,,2007,Consumer Discretionary,Consumer Durables,Granites & Marbles,47.5,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,42.0,chittorgarh,47.0,chittorgarh,28.2,chittorgarh,29.45,chittorgarh,Expansion of capacity of marble processing at its Greater Noida processing unit | Setting up of a new marble processing unit at Kolkatta | Setting up of a new marble-processing unit at Bangalore | Setting up of a new granite/decorative stones processing unit at Balasore (Orissa) | Acquiring additional mining equipments for granite quarries in Orissa | Setting up of retail marketing outlet at Delhi and installation of equipments at Chennai outlet | Long term working capital requirement | Public Issue expenses | Pre-operative and Preliminary Expenses | Contingency provision,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE649H01011,Euro Ceramics Ltd.,MB,longterm,equity,EUROCERA,532823.0,,,2007-02-07,2007-02-13,2007-03-09,165.0,93.0,92.75,93.0,0.0,0.0,,,,,,,,,UTI Securities,,2007,Consumer Discretionary,Consumer Durables,Ceramics,3.74,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,151.0,chittorgarh,159.0,chittorgarh,115.25,chittorgarh,118.65,chittorgarh,Land & Site Development | Building & Civil Works | Plant & Machinery - Imported | Plant & Machinery - Indigenous | Other Assets | Pre-operative Expenses | Margin Money for Working Capital | Provision for Contingencies | General Corporate Expenses | Issue Expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE562A01011,Indian Bank,MB,longterm,equity,INDIANB,532814.0,,,2007-02-05,2007-02-09,2007-03-01,91.0,782.0,782.15,782.0,0.0,0.0,,,,,,,,,Axis Capital,,2007,Financial Services,Financial Services,Public Sector Bank,112202.0,large,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,105.0,chittorgarh,105.0,chittorgarh,77.0,chittorgarh,98.3,chittorgarh,"Augment the capital base to meet the future capital requirements arising out of the implementation of the Basel II standards and the growth in the assets, primarily the loan and investment portfolio due to the growth of the Indian economy and for other general corporate purposes | Issue expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE874H01015,C & C Constructions Ltd.,MB,longterm,equity,CANDC,532813.0,,,2007-02-05,2007-02-09,2007-02-26,291.0,124.0,124.28,124.0,0.0,0.0,,,,,,,,,Edelweiss Financial,,2007,Industrials,Construction,Civil Construction,5.98,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,350.0,chittorgarh,350.0,chittorgarh,229.15,chittorgarh,239.9,chittorgarh,Investment in Capital equipment | Investment in BOT projects | Augmenting working capital requirement | Issue Expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE812G01025,SMS Pharmaceuticals Ltd.,MB,longterm,equity,SMSPHARMA,532815.0,,,2007-02-05,2007-02-08,2007-02-28,380.0,98.0,98.01,98.0,0.0,0.0,,,,,,,,,UTI Securities,,2007,Healthcare,Healthcare,Pharmaceuticals,3458.0,mid,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,349.9,chittorgarh,390.0,chittorgarh,285.3,chittorgarh,357.85,chittorgarh,"Setting up of facilities for manufacturing Active Pharmaceuticals Ingredients (APIs) at Kandivalsa Village, Vizianagaram District, Andhra Pradesh | Net Working Capital | Public Issue Expenses & Others",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE976H01018,Lawreshwar Polymers Ltd.,MB,longterm,equity,,532829.0,,,2007-02-05,2007-02-08,2007-03-19,16.0,14.0,13.94,10.0,4.0,28.6,,,,,,,,,Ashika Capital,,2007,,,,,,Fixed Price,BSE,,chittorgarh,chittorgarh,chittorgarh,,15.9,chittorgarh,17.75,chittorgarh,13.55,chittorgarh,14.0,chittorgarh,Land & Building | Plant & machinery/Moulds/Equipments | Working Capital Requirements | Preliminary/ Public Issue Expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE134E01011,Power Finance Corp.Ltd.,MB,longterm,equity,PFC,532810.0,,,2007-01-31,2007-02-06,2007-02-23,85.0,997.0,997.19,997.0,0.0,0.0,,,,,,,,,Axis Capital,,2007,Financial Services,Financial Services,Financial Institution,141442.0,large,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,104.0,chittorgarh,117.0,chittorgarh,103.5,chittorgarh,111.55,chittorgarh,"Augment the capital base to meet the future capital requirements arising out of growth in 9,646.72 the business and for other general corporate purposes | Estimated Issue expenses",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE684F01012,Firstsource Solutions Ltd.,MB,longterm,equity,FSL,532809.0,,,2007-01-29,2007-02-02,2007-02-22,64.0,444.0,443.52,384.0,60.0,13.5,,,,,,,,,Deutsche Equities,,2007,Services,Services,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),18576.0,mid,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,75.1,chittorgarh,88.9,chittorgarh,75.1,chittorgarh,79.6,chittorgarh,Acquisitions | Setting up of new facilities | Repayment of a loan of the Company | General corporate purposes,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE804H01012,Transwarranty Finance Ltd.,MB,longterm,equity,TFL,532812.0,,,2007-01-23,2007-02-02,2007-02-26,52.0,31.0,31.2,31.0,0.0,0.0,,,,,,,,,IDBI Capital,,2007,Financial Services,Financial Services,Non Banking Financial Company (NBFC),68.2,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,60.0,chittorgarh,63.0,chittorgarh,46.1,chittorgarh,47.25,chittorgarh,Expansion of office premises for increasing the scale of operations | Strategic investments or acquisition of companies engaged in the business of financial services and banking | Geographic expansion through opening of regional offices and Overseas Branches | Transwarranty Capital Pvt. Ltd-Technology up-gradation | Transwarranty Capital Pvt. Ltd-Working capital | Transwarranty Forex & Commodities Pvt. Ltd.-Acquisition and activation of NCDEX membership | Transwarranty Forex & Commodities Pvt. Ltd.-Merger of the foreign exchange broking firm-Trans Warrantyy Forex & Derivatives Company | Transwarranty Credit Care Pvt. Ltd.-Activation of Private Equity/Venture Fund registration with SEBI | Transwarranty Forex & Commodities DMCC-UAE-Acquisition and activation of membership in the Dubai Gold & Commodities Exchange | IPO Expenses | Total,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE891D01026,Redington (India) Ltd.,MB,longterm,equity,REDINGTON,532805.0,,,2007-01-22,2007-01-25,2007-02-15,113.0,150.0,149.51,150.0,0.0,0.0,,,,,,,,,Axis Capital,,2007,Services,Services,Trading & Distributors,17538.0,mid,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,140.0,chittorgarh,174.45,chittorgarh,125.0,chittorgarh,163.25,chittorgarh,"Establishment of ADCs in India | Establishment of SRCs in India | Investment in the wholly owned subsidiary, Cadensworth (India) Private Limited: (a) establishment of an SRC for LCD repairs | Investment in the wholly owned subsidiary, Cadensworth (India) Private Limited: (b) upgradation of capacities of existing SRCs for processors and motherboards | Investment in the wholly owned subsidiary, Cadensworth (India) Private Limited: (c) establishment of an SRC for networking products | Investment in the  subsidiary, Redington Gulf FZE: (a) Establishment of an ADC in Dubai | Investment in the subsidiary, Redington Gulf FZE: (b) Installation of an ERP system for Redington Gulf | General corporate purposes, including meeting incremental working capital requirements for domestic and overseas operations",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE704H01022,Cinemax India Ltd.,MB,longterm,equity,CINELINE,532807.0,,,2007-01-18,2007-01-24,2007-02-14,155.0,138.0,138.26,109.0,30.0,21.7,,,,,,,,,Edelweiss Financial,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,175.0,chittorgarh,178.9,chittorgarh,145.0,chittorgarh,152.35,chittorgarh,Setting up of new Theatres | General Corporate Expenses including Acquisitions and Capital Expenditures | Issue Expenses,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE545H01011,Technocraft Industries (India) Ltd.,MB,longterm,equity,TIIL,532804.0,,,2007-01-18,2007-01-23,2007-02-12,105.0,87.0,87.36,87.0,0.0,0.0,,,,,,,,,Anand Rathi Advisors,,2007,Industrials,Capital Goods,Iron & Steel Products,5590.0,mid,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,125.0,chittorgarh,130.0,chittorgarh,97.35,chittorgarh,100.9,chittorgarh,Drum Closure Division | Pipe Division | Yarn Division | 15 MW Power Plant | Issue Expenses | Total,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE940H01022,House of Pearl Fashions Ltd.,MB,longterm,equity,PGIL,532808.0,,,2007-01-16,2007-01-23,2007-02-15,550.0,363.0,362.84,295.0,67.0,18.5,,,,,,,,,JM Morgan Stanley,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,500.0,chittorgarh,580.25,chittorgarh,445.05,chittorgarh,469.4,chittorgarh,"Establishment of a new woven manufacturing facility by Pearl Global at SIPCOT Industrial Park, Irungattukottai, India | Establishment of a new wovens and knits manufacturing facility by Pearl Global at Narsingpur, Gurgaon, Haryana, India | Acquisition of an existing knitted garment manufacturing facility by Pearl Global in Khandsa, Gurgaon, Haryana, India | Establishment of a new knits manufacturing facility by Mor Knitt in Dhaka, Bangladesh | Investment in Pearl Global for establishment of a design centre and corporate office in Gurgaon | Setting up an integrated information technology system | Pre-payment of certain term loans availed by the Company and its Subsidiaries | Investment in its subsidiary company, Multinational Textiles, for payment of purchase consideration to SACB Holdings Limited and Pallas Holdings Limited as part of the group reorganisation | Setting up a domestic branded apparel retail business | Acquisition of an existing brand in the U.K. or the U.S. for retail outside India | General corporate purposes",chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE703H01016,Akruti Nirman Ltd.,MB,longterm,equity,HUBTOWN,532799.0,,,2007-01-15,2007-01-19,2007-02-07,540.0,362.0,361.8,362.0,0.0,0.0,,,,,,,,,Axis Capital,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,701.35,chittorgarh,729.0,chittorgarh,552.35,chittorgarh,564.0,chittorgarh,Acquisition of lands / rights in lands or development rights | Development and construction costs for projects under development and planned projects | Repayment of loans of the Company | General Corporate Purposes | Issue Related Expenses | Total,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE886H01027,Global Broadcast News Ltd.,MB,longterm,equity,TV18BRDCST,532800.0,,,2007-01-15,2007-01-18,2007-02-08,250.0,105.0,105.0,105.0,0.0,0.0,,,,,,,,,ICICI Securities,,2007,,,,,,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,417.1,chittorgarh,524.0,chittorgarh,381.25,chittorgarh,510.1,chittorgarh,Issue expenses | Further investment for expansion into Hindi news genre by investment in BK Fincap Private Limited | Repayment of a loan of the company | General Corporate Purposes,chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INE332G01032,Pochiraju Industries Ltd.,MB,longterm,equity,POCHIRAJU,532803.0,,,2007-01-15,2007-01-18,2007-02-09,30.0,38.0,37.6,35.0,3.0,7.9,,,,,,,,,Allahabad Bank,,2007,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Other Agricultural Products,3.69,micro,Bookbuilding,"BSE, NSE",,chittorgarh,chittorgarh,chittorgarh,,45.0,chittorgarh,64.0,chittorgarh,35.05,chittorgarh,49.15,chittorgarh,Bio tech Division (*) | Pharma Division (**),chittorgarh,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
